"subject" "lable" "Variable" "value" "dimension" "average"
"3740" 24 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "Z" 0.0248290702830508
"3741" 24 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "Z" 0.111973650603636
"3742" 24 "SITTING" "tBodyGyro" "mean" "Z" 0.0800440230882353
"3743" 24 "STANDING" "tBodyGyro" "mean" "Z" 0.077124614942029
"3744" 24 "LAYING" "tBodyGyro" "mean" "Z" 0.111730746333333
"3745" 25 "WALKING" "tBodyGyro" "mean" "Z" 0.0867868736891892
"3746" 25 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "Z" 0.0996227385527692
"3747" 25 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "Z" 0.0980750249310345
"3748" 25 "SITTING" "tBodyGyro" "mean" "Z" 0.0852783892769231
"3749" 25 "STANDING" "tBodyGyro" "mean" "Z" 0.0852685438243243
"3750" 25 "LAYING" "tBodyGyro" "mean" "Z" 0.139718671465753
"3751" 26 "WALKING" "tBodyGyro" "mean" "Z" 0.0851069247830508
"3752" 26 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "Z" 0.0721458973490909
"3753" 26 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "Z" 0.082221399603
"3754" 26 "SITTING" "tBodyGyro" "mean" "Z" 0.0711109471666667
"3755" 26 "STANDING" "tBodyGyro" "mean" "Z" 0.0776706781351351
"3756" 26 "LAYING" "tBodyGyro" "mean" "Z" 0.152436344328947
"3757" 27 "WALKING" "tBodyGyro" "mean" "Z" 0.118267750196491
"3758" 27 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "Z" 0.140129855776471
"3759" 27 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "Z" 0.152695027609091
"3760" 27 "SITTING" "tBodyGyro" "mean" "Z" 0.0833752812157143
"3761" 27 "STANDING" "tBodyGyro" "mean" "Z" 0.07168414632375
"3762" 27 "LAYING" "tBodyGyro" "mean" "Z" 0.118738360783784
"3763" 28 "WALKING" "tBodyGyro" "mean" "Z" 0.116065910925926
"3764" 28 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "Z" 0.103720987705882
"3765" 28 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "Z" 0.138622425584783
"3766" 28 "SITTING" "tBodyGyro" "mean" "Z" 0.087025401375
"3767" 28 "STANDING" "tBodyGyro" "mean" "Z" 0.0865173111012658
"3768" 28 "LAYING" "tBodyGyro" "mean" "Z" 0.09357912315
"3769" 29 "WALKING" "tBodyGyro" "mean" "Z" 0.0856852236188679
"3770" 29 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "Z" 0.0854318123467347
"3771" 29 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "Z" 0.0822244074666667
"3772" 29 "SITTING" "tBodyGyro" "mean" "Z" 0.0580495969166667
"3773" 29 "STANDING" "tBodyGyro" "mean" "Z" 0.0827583768461538
"3774" 29 "LAYING" "tBodyGyro" "mean" "Z" 0.127411971652174
"3775" 30 "WALKING" "tBodyGyro" "mean" "Z" 0.0839568239261538
"3776" 30 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "Z" 0.0814699303289231
"3777" 30 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "Z" 0.0895767797064516
"3778" 30 "SITTING" "tBodyGyro" "mean" "Z" 0.0702002598387097
"3779" 30 "STANDING" "tBodyGyro" "mean" "Z" 0.0802514754237288
"3780" 30 "LAYING" "tBodyGyro" "mean" "Z" 0.0938472163142857
"3781" 1 "WALKING" "tBodyGyro" "std" "X" -0.473535485894737
"3782" 1 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.544871104528302
"3783" 1 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.458030542938775
"3784" 1 "SITTING" "tBodyGyro" "std" "X" -0.977211283191489
"3785" 1 "STANDING" "tBodyGyro" "std" "X" -0.987191946603774
"3786" 1 "LAYING" "tBodyGyro" "std" "X" -0.87354386782
"3787" 2 "WALKING" "tBodyGyro" "std" "X" -0.561550255762712
"3788" 2 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.439253058958333
"3789" 2 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.320789230008511
"3790" 2 "SITTING" "tBodyGyro" "std" "X" -0.985742027826087
"3791" 2 "STANDING" "tBodyGyro" "std" "X" -0.972998629814815
"3792" 2 "LAYING" "tBodyGyro" "std" "X" -0.988275232916667
"3793" 3 "WALKING" "tBodyGyro" "std" "X" -0.571869560172414
"3794" 3 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.456039262525424
"3795" 3 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.261653414014286
"3796" 3 "SITTING" "tBodyGyro" "std" "X" -0.965434768461538
"3797" 3 "STANDING" "tBodyGyro" "std" "X" -0.900462227540984
"3798" 3 "LAYING" "tBodyGyro" "std" "X" -0.974545752096774
"3799" 4 "WALKING" "tBodyGyro" "std" "X" -0.500916659
"3800" 4 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.454431043269231
"3801" 4 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.370244695288889
"3802" 4 "SITTING" "tBodyGyro" "std" "X" -0.9701317904
"3803" 4 "STANDING" "tBodyGyro" "std" "X" -0.909687974464286
"3804" 4 "LAYING" "tBodyGyro" "std" "X" -0.973102422222222
"3805" 5 "WALKING" "tBodyGyro" "std" "X" -0.490877497857143
"3806" 5 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.443342262340426
"3807" 5 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.46064684487234
"3808" 5 "SITTING" "tBodyGyro" "std" "X" -0.966225485
"3809" 5 "STANDING" "tBodyGyro" "std" "X" -0.910395222321429
"3810" 5 "LAYING" "tBodyGyro" "std" "X" -0.979498706538461
"3811" 6 "WALKING" "tBodyGyro" "std" "X" -0.446020952631579
"3812" 6 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.321973723647059
"3813" 6 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.19830385328125
"3814" 6 "SITTING" "tBodyGyro" "std" "X" -0.957367681818182
"3815" 6 "STANDING" "tBodyGyro" "std" "X" -0.947561298596491
"3816" 6 "LAYING" "tBodyGyro" "std" "X" -0.955378225087719
"3817" 7 "WALKING" "tBodyGyro" "std" "X" -0.503313517017544
"3818" 7 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.363853236862745
"3819" 7 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.407744096
"3820" 7 "SITTING" "tBodyGyro" "std" "X" -0.941870953333333
"3821" 7 "STANDING" "tBodyGyro" "std" "X" -0.945247687358491
"3822" 7 "LAYING" "tBodyGyro" "std" "X" -0.9601268225
"3823" 8 "WALKING" "tBodyGyro" "std" "X" -0.1992097184375
"3824" 8 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.367428367219512
"3825" 8 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.258430885531579
"3826" 8 "SITTING" "tBodyGyro" "std" "X" -0.984524052826087
"3827" 8 "STANDING" "tBodyGyro" "std" "X" -0.972990379814815
"3828" 8 "LAYING" "tBodyGyro" "std" "X" -0.965204017592593
"3829" 9 "WALKING" "tBodyGyro" "std" "X" -0.476163506730769
"3830" 9 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.343976630734694
"3831" 9 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.396429197952381
"3832" 9 "SITTING" "tBodyGyro" "std" "X" -0.9590200492
"3833" 9 "STANDING" "tBodyGyro" "std" "X" -0.921990612
"3834" 9 "LAYING" "tBodyGyro" "std" "X" -0.9422465098
"3835" 10 "WALKING" "tBodyGyro" "std" "X" -0.414205475283019
"3836" 10 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.308534708121277
"3837" 10 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.304745377026316
"3838" 10 "SITTING" "tBodyGyro" "std" "X" -0.988873097222222
"3839" 10 "STANDING" "tBodyGyro" "std" "X" -0.929895057954545
"3840" 10 "LAYING" "tBodyGyro" "std" "X" -0.961713199827586
"3841" 11 "WALKING" "tBodyGyro" "std" "X" -0.596346930847458
"3842" 11 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.501331630185185
"3843" 11 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.374069023580435
"3844" 11 "SITTING" "tBodyGyro" "std" "X" -0.988164911509434
"3845" 11 "STANDING" "tBodyGyro" "std" "X" -0.980242494680851
"3846" 11 "LAYING" "tBodyGyro" "std" "X" -0.980836884561403
"3847" 12 "WALKING" "tBodyGyro" "std" "X" -0.5462634706
"3848" 12 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.526659296134615
"3849" 12 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.362143061643478
"3850" 12 "SITTING" "tBodyGyro" "std" "X" -0.974425351960784
"3851" 12 "STANDING" "tBodyGyro" "std" "X" -0.883655251803279
"3852" 12 "LAYING" "tBodyGyro" "std" "X" -0.966090742
"3853" 13 "WALKING" "tBodyGyro" "std" "X" -0.376059914210526
"3854" 13 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.541066687090909
"3855" 13 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.417014161553191
"3856" 13 "SITTING" "tBodyGyro" "std" "X" -0.985844263265306
"3857" 13 "STANDING" "tBodyGyro" "std" "X" -0.955577395789474
"3858" 13 "LAYING" "tBodyGyro" "std" "X" -0.972143470322581
"3859" 14 "WALKING" "tBodyGyro" "std" "X" -0.60038822220339
"3860" 14 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.454283337592593
"3861" 14 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.354551638377778
"3862" 14 "SITTING" "tBodyGyro" "std" "X" -0.980829981481481
"3863" 14 "STANDING" "tBodyGyro" "std" "X" -0.9610917615
"3864" 14 "LAYING" "tBodyGyro" "std" "X" -0.957221015098039
"3865" 15 "WALKING" "tBodyGyro" "std" "X" -0.329624620185185
"3866" 15 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.415251317916667
"3867" 15 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.318692525928571
"3868" 15 "SITTING" "tBodyGyro" "std" "X" -0.988204115254237
"3869" 15 "STANDING" "tBodyGyro" "std" "X" -0.947790802075472
"3870" 15 "LAYING" "tBodyGyro" "std" "X" -0.957167680694444
"3871" 16 "WALKING" "tBodyGyro" "std" "X" -0.654171847058823
"3872" 16 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.508087166666667
"3873" 16 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.45418847106383
"3874" 16 "SITTING" "tBodyGyro" "std" "X" -0.981037373333333
"3875" 16 "STANDING" "tBodyGyro" "std" "X" -0.973400107564103
"3876" 16 "LAYING" "tBodyGyro" "std" "X" -0.977010769857143
"3877" 17 "WALKING" "tBodyGyro" "std" "X" -0.47981351295082
"3878" 17 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.496562732729167
"3879" 17 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.370436868891304
"3880" 17 "SITTING" "tBodyGyro" "std" "X" -0.98963832578125
"3881" 17 "STANDING" "tBodyGyro" "std" "X" -0.981373082948718
"3882" 17 "LAYING" "tBodyGyro" "std" "X" -0.975893061830986
"3883" 18 "WALKING" "tBodyGyro" "std" "X" -0.7044397775
"3884" 18 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.593841504137931
"3885" 18 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.502473033509091
"3886" 18 "SITTING" "tBodyGyro" "std" "X" -0.991956958947368
"3887" 18 "STANDING" "tBodyGyro" "std" "X" -0.962254249589041
"3888" 18 "LAYING" "tBodyGyro" "std" "X" -0.992872598
"3889" 19 "WALKING" "tBodyGyro" "std" "X" -0.0264357957923077
"3890" 19 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.4068000325
"3891" 19 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" 0.267657219333333
"3892" 19 "SITTING" "tBodyGyro" "std" "X" -0.984625306849315
"3893" 19 "STANDING" "tBodyGyro" "std" "X" -0.946109711917808
"3894" 19 "LAYING" "tBodyGyro" "std" "X" -0.981357611445783
"3895" 20 "WALKING" "tBodyGyro" "std" "X" -0.23294061427451
"3896" 20 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.492701193921569
"3897" 20 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.204939567711111
"3898" 20 "SITTING" "tBodyGyro" "std" "X" -0.976309017121212
"3899" 20 "STANDING" "tBodyGyro" "std" "X" -0.886749172739726
"3900" 20 "LAYING" "tBodyGyro" "std" "X" -0.984477414264706
"3901" 21 "WALKING" "tBodyGyro" "std" "X" -0.432232883846154
"3902" 21 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.53190941893617
"3903" 21 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.442148617666667
"3904" 21 "SITTING" "tBodyGyro" "std" "X" -0.988410501294118
"3905" 21 "STANDING" "tBodyGyro" "std" "X" -0.962514526067416
"3906" 21 "LAYING" "tBodyGyro" "std" "X" -0.975411857555556
"3907" 22 "WALKING" "tBodyGyro" "std" "X" -0.318537865869565
"3908" 22 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.301491709628571
"3909" 22 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.237349190997222
"3910" 22 "SITTING" "tBodyGyro" "std" "X" -0.981099172419355
"3911" 22 "STANDING" "tBodyGyro" "std" "X" -0.917837043333333
"3912" 22 "LAYING" "tBodyGyro" "std" "X" -0.956641905833333
"3913" 23 "WALKING" "tBodyGyro" "std" "X" -0.494322648644068
"3914" 23 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.550664576666667
"3915" 23 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.416133032777778
"3916" 23 "SITTING" "tBodyGyro" "std" "X" -0.980363734264706
"3917" 23 "STANDING" "tBodyGyro" "std" "X" -0.942011240294118
"3918" 23 "LAYING" "tBodyGyro" "std" "X" -0.981849400972222
"3919" 24 "WALKING" "tBodyGyro" "std" "X" -0.580597373275862
"3920" 24 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.577426408813559
"3921" 24 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.431919067945455
"3922" 24 "SITTING" "tBodyGyro" "std" "X" -0.988111648676471
"3923" 24 "STANDING" "tBodyGyro" "std" "X" -0.960738660289855
"3924" 24 "LAYING" "tBodyGyro" "std" "X" -0.982651720138889
"3925" 25 "WALKING" "tBodyGyro" "std" "X" -0.401158753783784
"3926" 25 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.489011794784615
"3927" 25 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.288824754586207
"3928" 25 "SITTING" "tBodyGyro" "std" "X" -0.989907584153846
"3929" 25 "STANDING" "tBodyGyro" "std" "X" -0.971357421216216
"3930" 25 "LAYING" "tBodyGyro" "std" "X" -0.889769639726027
"3931" 26 "WALKING" "tBodyGyro" "std" "X" -0.492885711355932
"3932" 26 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.550274396
"3933" 26 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.33131291446
"3934" 26 "SITTING" "tBodyGyro" "std" "X" -0.991027700512821
"3935" 26 "STANDING" "tBodyGyro" "std" "X" -0.973785111216216
"3936" 26 "LAYING" "tBodyGyro" "std" "X" -0.990328197763158
"3937" 27 "WALKING" "tBodyGyro" "std" "X" -0.606860248596491
"3938" 27 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.562461004705882
"3939" 27 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.363722908386364
"3940" 27 "SITTING" "tBodyGyro" "std" "X" -0.988492425142857
"3941" 27 "STANDING" "tBodyGyro" "std" "X" -0.9699020075
"3942" 27 "LAYING" "tBodyGyro" "std" "X" -0.988837212162162
"3943" 28 "WALKING" "tBodyGyro" "std" "X" -0.503798624074074
"3944" 28 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.518818227843137
"3945" 28 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.268106330991304
"3946" 28 "SITTING" "tBodyGyro" "std" "X" -0.979671983472222
"3947" 28 "STANDING" "tBodyGyro" "std" "X" -0.884032232405063
"3948" 28 "LAYING" "tBodyGyro" "std" "X" -0.95516227975
"3949" 29 "WALKING" "tBodyGyro" "std" "X" -0.598868670943396
"3950" 29 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.323904731622449
"3951" 29 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.282077257508333
"3952" 29 "SITTING" "tBodyGyro" "std" "X" -0.990178704833333
"3953" 29 "STANDING" "tBodyGyro" "std" "X" -0.977994819846154
"3954" 29 "LAYING" "tBodyGyro" "std" "X" -0.994276591304348
"3955" 30 "WALKING" "tBodyGyro" "std" "X" -0.387920593846154
"3956" 30 "WALKING_UPSTAIRS" "tBodyGyro" "std" "X" -0.493837520761538
"3957" 30 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "X" -0.265923160895161
"3958" 30 "SITTING" "tBodyGyro" "std" "X" -0.988132669516129
"3959" 30 "STANDING" "tBodyGyro" "std" "X" -0.911408517966102
"3960" 30 "LAYING" "tBodyGyro" "std" "X" -0.973662822428571
"3961" 1 "WALKING" "tBodyGyro" "std" "Y" -0.0546077686594737
"3962" 1 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" 0.00410518379811321
"3963" 1 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" -0.126349194938775
"3964" 1 "SITTING" "tBodyGyro" "std" "Y" -0.966473895319149
"3965" 1 "STANDING" "tBodyGyro" "std" "Y" -0.98773444
"3966" 1 "LAYING" "tBodyGyro" "std" "Y" -0.9510904402
"3967" 2 "WALKING" "tBodyGyro" "std" "Y" -0.53845366779661
"3968" 2 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" -0.466298336666667
"3969" 2 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" -0.415739144893617
"3970" 2 "SITTING" "tBodyGyro" "std" "Y" -0.978919526956522
"3971" 2 "STANDING" "tBodyGyro" "std" "Y" -0.971441996481481
"3972" 2 "LAYING" "tBodyGyro" "std" "Y" -0.982291608958333
"3973" 3 "WALKING" "tBodyGyro" "std" "Y" -0.563793260172414
"3974" 3 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" -0.582742845932203
"3975" 3 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" -0.546740387959184
"3976" 3 "SITTING" "tBodyGyro" "std" "Y" -0.944854571346154
"3977" 3 "STANDING" "tBodyGyro" "std" "Y" -0.927788618196721
"3978" 3 "LAYING" "tBodyGyro" "std" "Y" -0.977272653709677
"3979" 4 "WALKING" "tBodyGyro" "std" "Y" -0.665394092833333
"3980" 4 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" -0.551185569230769
"3981" 4 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" -0.699453537111111
"3982" 4 "SITTING" "tBodyGyro" "std" "Y" -0.9584681204
"3983" 4 "STANDING" "tBodyGyro" "std" "Y" -0.949227146964286
"3984" 4 "LAYING" "tBodyGyro" "std" "Y" -0.961109291851852
"3985" 5 "WALKING" "tBodyGyro" "std" "Y" -0.504622029821429
"3986" 5 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" -0.440345826382979
"3987" 5 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" -0.409134149148936
"3988" 5 "SITTING" "tBodyGyro" "std" "Y" -0.950064068181818
"3989" 5 "STANDING" "tBodyGyro" "std" "Y" -0.933738104107143
"3990" 5 "LAYING" "tBodyGyro" "std" "Y" -0.977427370576923
"3991" 6 "WALKING" "tBodyGyro" "std" "Y" -0.331702267894737
"3992" 6 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" -0.315799901607843
"3993" 6 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" -0.18922957
"3994" 6 "SITTING" "tBodyGyro" "std" "Y" -0.944130044727273
"3995" 6 "STANDING" "tBodyGyro" "std" "Y" -0.94248658631579
"3996" 6 "LAYING" "tBodyGyro" "std" "Y" -0.943634949473684
"3997" 7 "WALKING" "tBodyGyro" "std" "Y" -0.23109830545614
"3998" 7 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" -0.572996820784314
"3999" 7 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" -0.29262613606383
"4000" 7 "SITTING" "tBodyGyro" "std" "Y" -0.944124336458333
"4001" 7 "STANDING" "tBodyGyro" "std" "Y" -0.949646946792453
"4002" 7 "LAYING" "tBodyGyro" "std" "Y" -0.945071935384615
"4003" 8 "WALKING" "tBodyGyro" "std" "Y" -0.2119972775
"4004" 8 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" -0.0666980861414634
"4005" 8 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" 0.0243131207736842
"4006" 8 "SITTING" "tBodyGyro" "std" "Y" -0.97150069673913
"4007" 8 "STANDING" "tBodyGyro" "std" "Y" -0.969421045555556
"4008" 8 "LAYING" "tBodyGyro" "std" "Y" -0.952039385740741
"4009" 9 "WALKING" "tBodyGyro" "std" "Y" -0.467054167884615
"4010" 9 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" -0.400859067959184
"4011" 9 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" -0.340765233142857
"4012" 9 "SITTING" "tBodyGyro" "std" "Y" -0.9191882264
"4013" 9 "STANDING" "tBodyGyro" "std" "Y" -0.946046640444444
"4014" 9 "LAYING" "tBodyGyro" "std" "Y" -0.9266185314
"4015" 10 "WALKING" "tBodyGyro" "std" "Y" -0.250853318679245
"4016" 10 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" 0.0411724668680851
"4017" 10 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" -0.311407525263158
"4018" 10 "SITTING" "tBodyGyro" "std" "Y" -0.984373304814815
"4019" 10 "STANDING" "tBodyGyro" "std" "Y" -0.958861164090909
"4020" 10 "LAYING" "tBodyGyro" "std" "Y" -0.953660207586207
"4021" 11 "WALKING" "tBodyGyro" "std" "Y" -0.499625287288136
"4022" 11 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" -0.28204453962963
"4023" 11 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" -0.495911719565217
"4024" 11 "SITTING" "tBodyGyro" "std" "Y" -0.982249040188679
"4025" 11 "STANDING" "tBodyGyro" "std" "Y" -0.994210471914894
"4026" 11 "LAYING" "tBodyGyro" "std" "Y" -0.982442644035088
"4027" 12 "WALKING" "tBodyGyro" "std" "Y" -0.4494013978
"4028" 12 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" -0.522949798269231
"4029" 12 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" -0.47628774326087
"4030" 12 "SITTING" "tBodyGyro" "std" "Y" -0.960497127647059
"4031" 12 "STANDING" "tBodyGyro" "std" "Y" -0.941469207540984
"4032" 12 "LAYING" "tBodyGyro" "std" "Y" -0.953873893833333
"4033" 13 "WALKING" "tBodyGyro" "std" "Y" -0.290023550315789
"4034" 13 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" -0.403572169636364
"4035" 13 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" -0.198848161170213
"4036" 13 "SITTING" "tBodyGyro" "std" "Y" -0.979668456122449
"4037" 13 "STANDING" "tBodyGyro" "std" "Y" -0.971721755964912
"4038" 13 "LAYING" "tBodyGyro" "std" "Y" -0.96270462
"4039" 14 "WALKING" "tBodyGyro" "std" "Y" -0.0148392604279661
"4040" 14 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" 0.476518714444444
"4041" 14 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" 0.0569902222622222
"4042" 14 "SITTING" "tBodyGyro" "std" "Y" -0.962048191666667
"4043" 14 "STANDING" "tBodyGyro" "std" "Y" -0.9462806205
"4044" 14 "LAYING" "tBodyGyro" "std" "Y" -0.932499780588235
"4045" 15 "WALKING" "tBodyGyro" "std" "Y" -0.420865007777778
"4046" 15 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" -0.3302332351
"4047" 15 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" -0.37320816
"4048" 15 "SITTING" "tBodyGyro" "std" "Y" -0.975321519491525
"4049" 15 "STANDING" "tBodyGyro" "std" "Y" -0.971332584339623
"4050" 15 "LAYING" "tBodyGyro" "std" "Y" -0.961142911805556
"4051" 16 "WALKING" "tBodyGyro" "std" "Y" -0.612593634117647
"4052" 16 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" -0.58638289372549
"4053" 16 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" -0.528329304680851
"4054" 16 "SITTING" "tBodyGyro" "std" "Y" -0.958336595507246
"4055" 16 "STANDING" "tBodyGyro" "std" "Y" -0.980110277307692
"4056" 16 "LAYING" "tBodyGyro" "std" "Y" -0.970747514
"4057" 17 "WALKING" "tBodyGyro" "std" "Y" -0.454932903934426
"4058" 17 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" -0.493044125208333
"4059" 17 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" -0.459281989565217
"4060" 17 "SITTING" "tBodyGyro" "std" "Y" -0.98612868078125
"4061" 17 "STANDING" "tBodyGyro" "std" "Y" -0.985121164615385
"4062" 17 "LAYING" "tBodyGyro" "std" "Y" -0.971484336197183
"4063" 18 "WALKING" "tBodyGyro" "std" "Y" -0.496431539642857
"4064" 18 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" -0.507297003103448
"4065" 18 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" -0.617230786
"4066" 18 "SITTING" "tBodyGyro" "std" "Y" -0.986753343859649
"4067" 18 "STANDING" "tBodyGyro" "std" "Y" -0.980417134246575
"4068" 18 "LAYING" "tBodyGyro" "std" "Y" -0.984202872923077
"4069" 19 "WALKING" "tBodyGyro" "std" "Y" -0.114406108840577
"4070" 19 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" -0.17263322355
"4071" 19 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" 0.0483147743589744
"4072" 19 "SITTING" "tBodyGyro" "std" "Y" -0.959758309589041
"4073" 19 "STANDING" "tBodyGyro" "std" "Y" -0.96957632369863
"4074" 19 "LAYING" "tBodyGyro" "std" "Y" -0.963617705662651
"4075" 20 "WALKING" "tBodyGyro" "std" "Y" 0.0858321519372549
"4076" 20 "WALKING_UPSTAIRS" "tBodyGyro" "std" "Y" -0.104722161186078
"4077" 20 "WALKING_DOWNSTAIRS" "tBodyGyro" "std" "Y" -0.146794177311111
"4078" 20 "SITTING" "tBodyGyro" "std" "Y" -0.960104508636364
"4079" 20 "STANDING" "tBodyGyro" "std" "Y" -0.903913940684931
"4080" 20 "LAYING" "tBodyGyro" "std" "Y" -0.972941910294118
